VisitId,UserId,Date,Time,Duration,CarerCount
2551439,38,2017-10-01,19:00:00,698,1
2607951,38,2017-10-01,12:30:00,818,1
2680503,38,2017-10-11,11:00:00,3600,1
2680475,38,2017-10-11,09:30:00,1800,1
2748452,6540,2017-10-13,17:30:00,780,1
2749133,6540,2017-10-13,20:30:00,800,1
2711743,6540,2017-10-13,13:30:00,1129,1
2716653,6540,2017-10-13,09:30:00,3600,1
2716649,6540,2017-10-08,10:00:00,1992,1
2760462,6540,2017-10-08,17:40:00,749,1
2760499,6540,2017-10-08,20:30:00,796,1
2760963,6540,2017-10-08,12:30:00,1120,1
2716620,6540,2017-10-03,10:00:00,1979,1
2748182,6540,2017-10-03,17:30:00,764,1
2573210,6540,2017-10-03,13:30:00,1149,1
2749075,6540,2017-10-03,20:30:00,786,1
2716615,6540,2017-10-02,10:00:00,1991,1
2748447,6540,2017-10-02,17:30:00,777,1
2564893,6540,2017-10-02,13:30:00,1088,1
2749054,6540,2017-10-02,20:30:00,816,1
2728763,6540,2017-10-14,10:00:00,1982,1
2760972,6540,2017-10-14,12:30:00,1085,1
2760489,6540,2017-10-14,20:30:00,775,1
2760456,6540,2017-10-14,17:30:00,760,1
2716629,6540,2017-10-11,10:00:00,1976,1
2749107,6540,2017-10-11,20:10:00,826,1
2748187,6540,2017-10-11,17:30:00,771,1
2683081,6540,2017-10-11,13:30:00,1202,1
2716616,6540,2017-10-09,10:00:00,1990,1
2748448,6540,2017-10-09,17:30:00,772,1
2651194,6540,2017-10-09,13:30:00,1082,1
2749055,6540,2017-10-09,20:30:00,817,1
2716628,6540,2017-10-04,10:00:00,1976,1
2748186,6540,2017-10-04,17:30:00,771,1
2592238,6540,2017-10-04,13:30:00,1202,1
2749106,6540,2017-10-04,20:30:00,826,1
2716652,6540,2017-10-06,10:00:00,1983,1
2748451,6540,2017-10-06,17:30:00,780,1
2617454,6540,2017-10-06,13:30:00,1129,1
2749132,6540,2017-10-06,20:30:00,800,1
2716638,6540,2017-10-12,10:00:00,1987,1
2749124,6540,2017-10-12,20:30:00,764,1
2695409,6540,2017-10-12,13:30:00,1185,1
2748191,6540,2017-10-12,17:30:00,766,1
2716637,6540,2017-10-05,10:00:00,1987,1
2748190,6540,2017-10-05,17:30:00,766,1
2598755,6540,2017-10-05,13:30:00,1185,1
2749123,6540,2017-10-05,20:30:00,764,1
2716621,6540,2017-10-10,10:00:00,1979,1
2749076,6540,2017-10-10,20:10:00,786,1
2748183,6540,2017-10-10,17:30:00,763,1
2665739,6540,2017-10-10,13:30:00,1148,1
2716648,6540,2017-10-01,10:00:00,1986,1
2760461,6540,2017-10-01,17:30:00,784,1
2760498,6540,2017-10-01,20:30:00,792,1
2760962,6540,2017-10-01,12:30:00,1172,1
2716645,6540,2017-10-07,10:00:00,1982,1
2760455,6540,2017-10-07,17:40:00,760,1
2760488,6540,2017-10-07,20:30:00,775,1
2760971,6540,2017-10-07,12:30:00,1085,1
2880108,864,2017-10-13,12:00:00,781,1
2732337,864,2017-10-13,16:00:00,708,1
2880103,864,2017-10-13,08:00:00,1659,1
2749149,864,2017-10-13,20:00:00,826,1
2745459,864,2017-10-07,16:30:00,720,1
2627131,864,2017-10-07,08:00:00,1659,1
2761826,864,2017-10-07,13:00:00,762,1
2761538,864,2017-10-07,19:30:00,824,1
2761524,864,2017-10-08,16:30:00,693,1
2637210,864,2017-10-08,08:00:00,1659,1
2761830,864,2017-10-08,13:00:00,740,1
2761545,864,2017-10-08,19:30:00,821,1
2880093,864,2017-10-03,10:00:00,1800,1
2732324,864,2017-10-03,16:00:00,717,1
2749087,864,2017-10-03,20:00:00,853,1
2732320,864,2017-10-02,16:00:00,723,1
2880089,864,2017-10-02,08:00:00,1659,1
2749050,864,2017-10-02,20:00:00,822,1
2634356,864,2017-10-02,12:30:00,749,1
2745460,864,2017-10-14,16:30:00,720,1
2723158,864,2017-10-14,08:00:00,1659,1
2761827,864,2017-10-14,13:00:00,762,1
2761539,864,2017-10-14,19:30:00,824,1
2732321,864,2017-10-09,16:00:00,724,1
2880090,864,2017-10-09,08:00:00,1659,1
2749051,864,2017-10-09,20:00:00,822,1
2654510,864,2017-10-09,12:30:00,748,1
2732328,864,2017-10-04,16:00:00,719,1
2749140,864,2017-10-04,20:00:00,835,1
2634367,864,2017-10-04,12:30:00,830,1
2880107,864,2017-10-06,12:00:00,781,1
2732336,864,2017-10-06,16:00:00,708,1
2749148,864,2017-10-06,20:00:00,826,1
2732333,864,2017-10-12,16:00:00,724,1
2880100,864,2017-10-12,08:00:00,1659,1
2749145,864,2017-10-12,20:00:00,840,1
2692843,864,2017-10-12,11:30:00,835,1
2732332,864,2017-10-05,16:00:00,724,1
2749144,864,2017-10-05,20:00:00,840,1
2732325,864,2017-10-10,16:00:00,717,1
2880094,864,2017-10-10,08:00:00,1659,1
2749088,864,2017-10-10,20:00:00,853,1
2761523,864,2017-10-01,16:30:00,680,1
2610218,864,2017-10-01,08:00:00,1659,1
2761829,864,2017-10-01,13:00:00,744,1
2761544,864,2017-10-01,19:30:00,822,1
2732329,864,2017-10-11,16:00:00,719,1
2880097,864,2017-10-11,08:00:00,1659,1
2749141,864,2017-10-11,20:00:00,835,1
2678671,864,2017-10-11,12:30:00,830,1
2665683,4531,2017-10-10,10:00:00,2160,1
2576915,4531,2017-10-03,10:00:00,2160,1
2692298,4531,2017-10-12,10:00:00,2160,1
2603500,4531,2017-10-05,10:00:00,2160,1
2710930,3801,2017-10-13,09:30:00,1800,1
2625746,3801,2017-10-07,07:30:00,1374,1
2638019,3801,2017-10-08,07:30:00,1385,1
2642639,3801,2017-10-03,08:30:00,1385,1
2642753,3801,2017-10-02,08:30:00,1371,1
2726333,3801,2017-10-14,07:30:00,1374,1
2649620,3801,2017-10-09,08:00:00,1372,1
2642643,3801,2017-10-04,08:30:00,1362,1
2642650,3801,2017-10-06,08:30:00,1416,1
2691877,3801,2017-10-12,08:00:00,1430,1
2642647,3801,2017-10-05,08:30:00,1430,1
2664385,3801,2017-10-10,08:00:00,1385,1
2620916,3801,2017-10-01,08:00:00,1397,1
2680468,3801,2017-10-11,08:00:00,1362,1
2743688,2384,2017-10-08,10:45:00,1716,2
2641003,2384,2017-10-08,20:00:00,1257,2
2641002,2384,2017-10-08,17:30:00,977,2
2578785,2384,2017-10-03,18:00:00,1800,2
2578786,2384,2017-10-03,20:00:00,1259,2
2685915,2384,2017-10-03,09:30:00,1592,2
2566526,2384,2017-10-02,18:00:00,1800,2
2566527,2384,2017-10-02,20:00:00,1242,2
2701553,2384,2017-10-02,09:30:00,1633,2
2679710,2384,2017-10-11,18:00:00,1800,2
2685920,2384,2017-10-11,11:00:00,1707,2
2679711,2384,2017-10-11,20:00:00,1296,2
2649042,2384,2017-10-09,18:00:00,1800,2
2701554,2384,2017-10-09,11:00:00,1629,2
2649043,2384,2017-10-09,20:00:00,1242,2
2588175,2384,2017-10-04,18:00:00,1800,2
2588176,2384,2017-10-04,20:00:00,1296,2
2685919,2384,2017-10-04,09:30:00,1707,2
2614170,2384,2017-10-06,18:00:00,1800,2
2614171,2384,2017-10-06,20:00:00,1247,2
2685880,2384,2017-10-06,09:30:00,1708,2
2694760,2384,2017-10-12,18:00:00,1800,2
2701564,2384,2017-10-12,11:00:00,1629,2
2685826,2384,2017-10-05,18:00:00,1800,2
2602637,2384,2017-10-05,20:00:00,1247,2
2701563,2384,2017-10-05,09:30:00,1629,2
2662819,2384,2017-10-10,18:00:00,1800,2
2685916,2384,2017-10-10,11:00:00,1593,2
2662820,2384,2017-10-10,20:00:00,1259,2
2743687,2384,2017-10-01,10:30:00,1702,2
2558410,2384,2017-10-01,17:30:00,975,2
2550257,2384,2017-10-01,20:00:00,1259,2
2743684,2384,2017-10-07,10:45:00,1614,2
2627364,2384,2017-10-07,20:00:00,1279,2
2627363,2384,2017-10-07,17:30:00,969,2
2711076,2619,2017-10-13,09:15:00,1794,1
2675276,2619,2017-10-08,10:15:00,1797,1
2637213,2619,2017-10-08,20:00:00,1164,1
2634458,2619,2017-10-03,09:15:00,1826,1
2634417,2619,2017-10-02,09:15:00,1821,1
2749060,2619,2017-10-02,21:15:00,1161,1
2725473,2619,2017-10-14,10:15:00,1788,1
2723161,2619,2017-10-14,20:00:00,1145,1
2678674,2619,2017-10-11,09:15:00,1814,1
2654514,2619,2017-10-09,09:15:00,1819,1
2749061,2619,2017-10-09,21:15:00,1161,1
2634462,2619,2017-10-04,09:15:00,1814,1
2749099,2619,2017-10-04,21:15:00,1155,1
2634478,2619,2017-10-06,09:15:00,1794,1
2692847,2619,2017-10-12,09:15:00,1807,1
2749116,2619,2017-10-12,21:15:00,1154,1
2634470,2619,2017-10-05,09:15:00,1807,1
2749115,2619,2017-10-05,21:15:00,1154,1
2665541,2619,2017-10-10,09:15:00,1826,1
2749064,2619,2017-10-10,21:15:00,1158,1
2675275,2619,2017-10-01,10:15:00,1750,1
2675271,2619,2017-10-07,10:15:00,1788,1
2627134,2619,2017-10-07,20:00:00,1145,1
2761771,6658,2017-10-13,17:00:00,630,1
2731726,6658,2017-10-13,08:00:00,621,1
2761781,6658,2017-10-01,17:00:00,630,1
2761753,6658,2017-10-01,08:00:00,639,1
2761782,6658,2017-10-08,17:00:00,630,1
2761754,6658,2017-10-08,08:00:00,611,1
2731713,6658,2017-10-03,08:00:00,612,1
2734083,6658,2017-10-03,17:30:00,630,1
2731709,6658,2017-10-02,08:00:00,612,1
2734079,6658,2017-10-02,17:30:00,630,1
2761775,6658,2017-10-14,18:15:00,630,1
2761747,6658,2017-10-14,08:00:00,603,1
2731710,6658,2017-10-09,08:00:00,614,1
2734080,6658,2017-10-09,17:30:00,630,1
2731717,6658,2017-10-04,08:00:00,613,1
2734087,6658,2017-10-04,17:45:00,630,1
2761770,6658,2017-10-06,18:30:00,630,1
2731725,6658,2017-10-06,08:00:00,621,1
2761763,6658,2017-10-12,17:00:00,630,1
2731722,6658,2017-10-12,08:00:00,613,1
2761762,6658,2017-10-05,17:00:00,630,1
2731721,6658,2017-10-05,08:00:00,613,1
2734084,6658,2017-10-10,18:30:00,630,1
2731714,6658,2017-10-10,08:00:00,612,1
2761774,6658,2017-10-07,17:00:00,630,1
2761746,6658,2017-10-07,08:00:00,603,1
2731718,6658,2017-10-11,08:00:00,613,1
2734088,6658,2017-10-11,17:30:00,630,1
2795956,4535,2017-10-04,10:00:00,919,1
2795974,4535,2017-10-04,17:00:00,1800,1
2795963,4535,2017-10-01,10:00:00,921,1
2795981,4535,2017-10-01,18:45:00,1800,1
2795967,4535,2017-10-06,18:00:00,1800,1
2795954,4535,2017-10-03,10:00:00,930,1
2795972,4535,2017-10-03,17:00:00,1800,1
2795951,4535,2017-10-02,10:00:00,931,1
2795969,4535,2017-10-02,17:00:00,1800,1
2795958,4535,2017-10-05,10:00:00,918,1
2795976,4535,2017-10-05,17:00:00,1800,1
2795964,4535,2017-10-08,10:00:00,937,1
2795982,4535,2017-10-08,18:30:00,1800,1
2795961,4535,2017-10-07,10:00:00,898,1
2795979,4535,2017-10-07,18:00:00,1800,1
2795952,4535,2017-10-09,10:00:00,932,1
2795970,4535,2017-10-09,18:00:00,1800,1
2709959,4703,2017-10-13,12:00:00,735,1
2709960,4703,2017-10-13,16:30:00,936,1
2709958,4703,2017-10-13,08:30:00,1453,1
2747116,4703,2017-10-13,20:00:00,720,1
2618221,4703,2017-10-01,17:00:00,948,1
2760938,4703,2017-10-01,09:00:00,1360,1
2747047,4703,2017-10-01,13:30:00,755,1
2618289,4703,2017-10-01,19:30:00,715,1
2638594,4703,2017-10-08,17:00:00,935,1
2760939,4703,2017-10-08,09:00:00,1393,1
2747048,4703,2017-10-08,13:30:00,752,1
2638595,4703,2017-10-08,19:30:00,710,1
2646609,4703,2017-10-03,17:00:00,965,1
2572540,4703,2017-10-03,08:30:00,1438,1
2747102,4703,2017-10-03,20:00:00,789,1
2644432,4703,2017-10-02,12:00:00,1800,1
2566193,4703,2017-10-02,17:00:00,931,1
2566192,4703,2017-10-02,08:30:00,1467,1
2747109,4703,2017-10-02,20:00:00,756,1
2745218,4703,2017-10-14,17:00:00,941,1
2744291,4703,2017-10-14,09:00:00,1246,1
2723837,4703,2017-10-14,19:30:00,742,1
2652658,4703,2017-10-09,12:00:00,1800,1
2651702,4703,2017-10-09,17:00:00,930,1
2651701,4703,2017-10-09,08:30:00,1465,1
2747110,4703,2017-10-09,20:00:00,756,1
2644436,4703,2017-10-04,12:00:00,720,1
2589853,4703,2017-10-04,17:00:00,1034,1
2589852,4703,2017-10-04,08:30:00,1415,1
2747094,4703,2017-10-04,20:00:00,790,1
2644439,4703,2017-10-06,12:00:00,735,1
2646613,4703,2017-10-06,17:00:00,936,1
2610859,4703,2017-10-06,08:30:00,1453,1
2692949,4703,2017-10-12,16:30:00,1005,1
2692947,4703,2017-10-12,08:30:00,1455,1
2692948,4703,2017-10-12,11:30:00,1800,1
2747114,4703,2017-10-12,20:00:00,774,1
2599310,4703,2017-10-05,17:00:00,1005,1
2599308,4703,2017-10-05,08:30:00,1455,1
2599309,4703,2017-10-05,11:30:00,1800,1
2747113,4703,2017-10-05,20:00:00,774,1
2664650,4703,2017-10-10,17:00:00,965,1
2664648,4703,2017-10-10,08:30:00,1438,1
2664649,4703,2017-10-10,11:30:00,1800,1
2747103,4703,2017-10-10,20:00:00,789,1
2745217,4703,2017-10-07,17:00:00,941,1
2744290,4703,2017-10-07,09:00:00,1246,1
2744294,4703,2017-10-07,13:30:00,730,1
2630224,4703,2017-10-07,19:30:00,742,1
2683970,4703,2017-10-11,12:00:00,720,1
2683971,4703,2017-10-11,17:00:00,1034,1
2683969,4703,2017-10-11,08:30:00,1415,1
2747095,4703,2017-10-11,20:00:00,790,1
2710885,1136,2017-10-13,19:00:00,842,2
2710883,1136,2017-10-13,09:30:00,1616,2
2625710,1136,2017-10-07,16:30:00,685,2
2761297,1136,2017-10-07,11:30:00,614,2
2625711,1136,2017-10-07,19:00:00,837,2
2625708,1136,2017-10-07,09:30:00,1616,2
2637981,1136,2017-10-08,16:30:00,685,2
2761301,1136,2017-10-08,11:30:00,614,2
2637982,1136,2017-10-08,19:00:00,848,2
2637979,1136,2017-10-08,09:30:00,1616,2
2575726,1136,2017-10-03,19:00:00,850,2
2632995,1136,2017-10-03,09:30:00,1616,2
2559574,1136,2017-10-02,19:00:00,850,2
2632388,1136,2017-10-02,09:30:00,1616,2
2726292,1136,2017-10-14,16:30:00,685,1
2761298,1136,2017-10-14,11:30:00,614,1
2726293,1136,2017-10-14,19:00:00,837,1
2726290,1136,2017-10-14,09:30:00,1616,1
2649581,1136,2017-10-09,19:00:00,850,2
2649579,1136,2017-10-09,09:30:00,1616,2
2589753,1136,2017-10-04,19:00:00,847,2
2633003,1136,2017-10-04,09:30:00,1616,2
2943240,1136,2017-10-06,16:00:00,685,1
2613795,1136,2017-10-06,19:00:00,842,2
2943241,1136,2017-10-06,11:30:00,614,1
2633019,1136,2017-10-06,09:30:00,1616,2
2691838,1136,2017-10-12,19:00:00,852,2
2691836,1136,2017-10-12,09:30:00,1616,2
2604013,1136,2017-10-05,19:00:00,852,2
2633011,1136,2017-10-05,09:30:00,1616,2
2664347,1136,2017-10-10,19:00:00,850,2
2664345,1136,2017-10-10,09:30:00,1616,2
2580951,1136,2017-10-01,16:30:00,685,2
2761300,1136,2017-10-01,11:30:00,614,2
2551402,1136,2017-10-01,19:00:00,852,2
2551400,1136,2017-10-01,09:30:00,1616,2
2680425,1136,2017-10-11,19:00:00,847,2
2680423,1136,2017-10-11,09:30:00,1616,2
2868409,4356,2017-10-04,07:30:00,2325,1
2868415,4356,2017-10-04,16:30:00,1031,1
2868410,4356,2017-10-09,11:30:00,519,1
2712866,4357,2017-10-13,21:00:00,1800,1
2710877,4357,2017-10-13,11:15:00,900,1
2631618,4357,2017-10-07,21:00:00,1800,1
2625704,4357,2017-10-07,11:15:00,900,1
2641809,4357,2017-10-08,21:00:00,1800,1
2637974,4357,2017-10-08,10:00:00,852,1
2578755,4357,2017-10-03,21:00:00,1800,1
2633332,4357,2017-10-03,11:15:00,900,1
2561949,4357,2017-10-02,21:00:00,1800,1
2633271,4357,2017-10-02,11:15:00,900,1
2725890,4357,2017-10-14,21:00:00,1800,1
2726285,4357,2017-10-14,11:15:00,900,1
2652951,4357,2017-10-09,21:00:00,1800,1
2649572,4357,2017-10-09,11:15:00,900,1
2590786,4357,2017-10-04,21:00:00,1800,1
2633336,4357,2017-10-04,11:15:00,900,1
2616583,4357,2017-10-06,21:00:00,1800,1
2633344,4357,2017-10-06,11:15:00,900,1
2694722,4357,2017-10-12,21:00:00,1800,1
2691829,4357,2017-10-12,11:15:00,900,1
2600676,4357,2017-10-05,21:00:00,1800,1
2633340,4357,2017-10-05,11:15:00,900,1
2662780,4357,2017-10-10,21:00:00,1800,1
2664339,4357,2017-10-10,11:15:00,900,1
2582540,4357,2017-10-01,21:00:00,1800,1
2633391,4357,2017-10-01,11:15:00,900,1
2680415,4357,2017-10-11,11:15:00,900,1
2683500,4357,2017-10-11,20:30:00,597,1
2715490,6454,2017-10-13,20:30:00,774,1
2710342,6454,2017-10-13,09:30:00,1375,1
2715494,6454,2017-10-07,20:30:00,774,1
2626172,6454,2017-10-07,09:30:00,1359,1
2640823,6454,2017-10-08,09:00:00,1380,1
2640408,6454,2017-10-08,20:30:00,775,1
2715534,6454,2017-10-03,20:30:00,776,1
2577640,6454,2017-10-03,09:30:00,1397,1
2715524,6454,2017-10-02,20:30:00,775,1
2564426,6454,2017-10-02,09:30:00,1389,1
2728235,6454,2017-10-14,20:30:00,774,1
2728552,6454,2017-10-14,09:30:00,1359,1
2715525,6454,2017-10-09,20:30:00,775,1
2651050,6454,2017-10-09,09:30:00,1389,1
2715538,6454,2017-10-04,20:30:00,773,1
2592059,6454,2017-10-04,09:30:00,1443,1
2715489,6454,2017-10-06,20:45:00,774,1
2616480,6454,2017-10-06,09:30:00,1375,1
2715551,6454,2017-10-12,20:30:00,771,1
2697254,6454,2017-10-12,09:30:00,1402,1
2715550,6454,2017-10-05,20:45:00,771,1
2603381,6454,2017-10-05,09:30:00,1402,1
2715535,6454,2017-10-10,20:30:00,776,1
2669057,6454,2017-10-10,09:30:00,1397,1
2553635,6454,2017-10-01,09:00:00,1373,1
2553997,6454,2017-10-01,20:30:00,775,1
2715539,6454,2017-10-11,20:30:00,773,1
2681102,6454,2017-10-11,09:30:00,1443,1
2588266,7320,2017-10-04,10:30:00,1800,1
2566752,7320,2017-10-01,09:30:00,1800,1
2642235,7320,2017-10-08,09:30:00,1800,1
2564833,7320,2017-10-02,10:30:00,1800,1
2649141,7320,2017-10-09,08:30:00,719,1
2761732,101,2017-10-04,20:00:00,893,1
2760409,101,2017-10-04,10:45:00,900,1
2747720,101,2017-10-06,18:45:00,885,1
2700895,101,2017-10-06,10:30:00,1800,1
2700859,101,2017-10-03,10:30:00,1800,1
2761721,101,2017-10-03,19:00:00,882,1
2700855,101,2017-10-02,10:30:00,1800,1
2761713,101,2017-10-02,19:00:00,872,1
2761737,101,2017-10-05,18:45:00,891,1
2730829,101,2017-10-05,10:30:00,1800,1
2700860,101,2017-10-10,10:30:00,1800,1
2761722,101,2017-10-10,19:00:00,882,1
2730830,101,2017-10-12,10:30:00,1800,1
2761738,101,2017-10-12,19:45:00,891,1
2700856,101,2017-10-09,10:30:00,1800,1
2761714,101,2017-10-09,19:00:00,872,1
2710915,101,2017-10-13,10:30:00,1800,1
2761733,101,2017-10-11,19:00:00,893,1
2760410,101,2017-10-11,10:45:00,900,1
2714311,6898,2017-10-13,10:00:00,774,1
2714312,6898,2017-10-13,21:30:00,900,1
2642125,6898,2017-10-08,19:45:00,504,1
2642124,6898,2017-10-08,09:30:00,774,1
2682667,6898,2017-10-11,10:00:00,774,1
2682668,6898,2017-10-11,21:30:00,900,1
2564971,6898,2017-10-02,21:00:00,504,1
2564970,6898,2017-10-02,09:00:00,1800,1
2730084,6898,2017-10-14,10:00:00,774,1
2730085,6898,2017-10-14,20:00:00,504,1
2652516,6898,2017-10-09,10:00:00,774,1
2652517,6898,2017-10-09,21:30:00,900,1
2589286,6898,2017-10-04,09:00:00,1800,1
2589287,6898,2017-10-04,19:45:00,504,1
2578317,6898,2017-10-03,19:45:00,504,1
2578316,6898,2017-10-03,09:30:00,774,1
2697014,6898,2017-10-12,10:00:00,774,1
2697015,6898,2017-10-12,21:30:00,900,1
2601779,6898,2017-10-05,19:45:00,504,1
2601778,6898,2017-10-05,09:00:00,1800,1
2665829,6898,2017-10-10,10:00:00,774,1
2665830,6898,2017-10-10,21:30:00,900,1
2613425,6898,2017-10-06,19:45:00,504,1
2613424,6898,2017-10-06,09:00:00,1800,1
2553820,6898,2017-10-01,21:30:00,900,1
2553819,6898,2017-10-01,10:15:00,774,1
2630420,6898,2017-10-07,19:45:00,504,1
2630419,6898,2017-10-07,09:30:00,774,1
2710878,4758,2017-10-13,08:30:00,1897,2
2710879,4758,2017-10-13,17:30:00,949,2
2718419,4758,2017-10-13,13:00:00,971,2
2709727,4758,2017-10-13,20:00:00,960,2
2744338,4758,2017-10-01,12:00:00,1247,2
2743679,4758,2017-10-01,08:30:00,1912,2
2761607,4758,2017-10-01,17:30:00,949,2
2701243,4758,2017-10-01,20:00:00,974,2
2744339,4758,2017-10-08,12:00:00,1247,2
2743680,4758,2017-10-08,08:30:00,1906,2
2761608,4758,2017-10-08,17:30:00,949,2
2701244,4758,2017-10-08,20:00:00,951,2
2680416,4758,2017-10-11,08:30:00,1918,2
2680417,4758,2017-10-11,17:30:00,949,2
2718354,4758,2017-10-11,13:00:00,954,2
2678720,4758,2017-10-11,20:00:00,979,2
2633509,4758,2017-10-02,08:30:00,1940,2
2559568,4758,2017-10-02,17:30:00,949,2
2718327,4758,2017-10-02,13:00:00,962,2
2582864,4758,2017-10-02,20:00:00,971,2
2744331,4758,2017-10-14,12:00:00,1247,1
2743677,4758,2017-10-14,08:30:00,1900,1
2747866,4758,2017-10-14,17:30:00,949,1
2726353,4758,2017-10-14,20:00:00,961,1
2649573,4758,2017-10-09,08:30:00,1940,2
2649574,4758,2017-10-09,17:30:00,949,2
2718328,4758,2017-10-09,13:00:00,961,2
2654833,4758,2017-10-09,20:00:00,974,2
2633517,4758,2017-10-04,08:30:00,1918,2
2608263,4758,2017-10-04,17:30:00,949,2
2718353,4758,2017-10-04,13:00:00,954,2
2608299,4758,2017-10-04,20:00:00,979,2
2633525,4758,2017-10-06,08:30:00,1897,2
2613790,4758,2017-10-06,17:30:00,949,2
2718418,4758,2017-10-06,13:00:00,971,2
2615083,4758,2017-10-06,20:00:00,960,2
2691830,4758,2017-10-12,08:30:00,1867,2
2694313,4758,2017-10-12,20:00:00,960,2
2718402,4758,2017-10-12,13:00:00,955,2
2691831,4758,2017-10-12,17:30:00,949,2
2633521,4758,2017-10-05,08:30:00,1867,2
2608272,4758,2017-10-05,17:30:00,949,2
2718401,4758,2017-10-05,13:00:00,955,2
2608291,4758,2017-10-05,20:00:00,960,2
2664340,4758,2017-10-10,08:30:00,1858,2
2664341,4758,2017-10-10,17:30:00,949,2
2718342,4758,2017-10-10,13:00:00,953,2
2669892,4758,2017-10-10,20:00:00,984,2
2744330,4758,2017-10-07,12:00:00,1247,2
2743676,4758,2017-10-07,08:30:00,1900,2
2747865,4758,2017-10-07,17:30:00,949,2
2701236,4758,2017-10-07,20:00:00,961,2
2633513,4758,2017-10-03,08:30:00,1858,2
2575721,4758,2017-10-03,17:30:00,949,2
2718341,4758,2017-10-03,13:00:00,953,2
2608307,4758,2017-10-03,20:00:00,985,2
2709962,4027,2017-10-13,19:30:00,567,1
2761652,4027,2017-10-13,08:45:00,1220,1
2630225,4027,2017-10-07,08:30:00,1226,1
2744136,4027,2017-10-07,20:30:00,569,1
2638596,4027,2017-10-08,08:30:00,1216,1
2760704,4027,2017-10-08,20:30:00,562,1
2683972,4027,2017-10-11,19:30:00,564,1
2761597,4027,2017-10-11,08:45:00,1214,1
2761591,4027,2017-10-02,08:45:00,1219,1
2566194,4027,2017-10-02,19:30:00,567,1
2723838,4027,2017-10-14,08:30:00,1226,1
2744137,4027,2017-10-14,19:15:00,569,1
2651703,4027,2017-10-09,19:30:00,565,1
2761592,4027,2017-10-09,08:45:00,1219,1
2589854,4027,2017-10-04,19:30:00,564,1
2761596,4027,2017-10-04,08:45:00,1214,1
2610861,4027,2017-10-06,19:30:00,567,1
2761651,4027,2017-10-06,08:45:00,1220,1
2692950,4027,2017-10-12,19:30:00,568,1
2761644,4027,2017-10-12,08:45:00,1223,1
2599311,4027,2017-10-05,19:30:00,568,1
2761643,4027,2017-10-05,08:45:00,1223,1
2761699,4027,2017-10-10,09:00:00,1215,1
2664651,4027,2017-10-10,19:30:00,566,1
2609124,4027,2017-10-01,08:30:00,1227,1
2760703,4027,2017-10-01,20:30:00,531,1
2761698,4027,2017-10-03,09:00:00,1215,1
2572541,4027,2017-10-03,19:30:00,566,1
2749013,2451,2017-10-13,19:00:00,568,1
2748119,2451,2017-10-13,17:30:00,751,1
2707712,2451,2017-10-13,09:45:00,951,1
2745427,2451,2017-10-01,18:00:00,679,1
2673147,2451,2017-10-01,10:15:00,904,1
2745428,2451,2017-10-08,18:30:00,542,1
2673148,2451,2017-10-08,10:15:00,922,1
2642568,2451,2017-10-03,10:15:00,961,1
2748099,2451,2017-10-03,17:30:00,718,1
2642560,2451,2017-10-02,10:15:00,937,1
2748987,2451,2017-10-02,19:00:00,521,1
2723797,2451,2017-10-14,10:15:00,963,1
2723802,2451,2017-10-14,20:30:00,1800,1
2651655,2451,2017-10-09,10:15:00,937,1
2748988,2451,2017-10-09,19:00:00,521,1
2642576,2451,2017-10-04,10:15:00,966,1
2748998,2451,2017-10-04,19:00:00,520,1
2748106,2451,2017-10-04,17:30:00,741,1
2642591,2451,2017-10-06,10:15:00,951,1
2749012,2451,2017-10-06,19:00:00,568,1
2749006,2451,2017-10-12,19:00:00,567,1
2748114,2451,2017-10-12,17:30:00,749,1
2692900,2451,2017-10-12,09:45:00,959,1
2642584,2451,2017-10-05,10:30:00,959,1
2748113,2451,2017-10-05,17:30:00,749,1
2749005,2451,2017-10-05,19:00:00,567,1
2664607,2451,2017-10-10,10:15:00,961,1
2748100,2451,2017-10-10,17:30:00,721,1
2673144,2451,2017-10-07,10:15:00,963,1
2720980,2451,2017-10-07,20:30:00,1800,1
2683924,2451,2017-10-11,10:15:00,966,1
2748999,2451,2017-10-11,19:00:00,520,1
2748107,2451,2017-10-11,17:30:00,742,1
2713754,7328,2017-10-13,16:30:00,990,1
2628460,7328,2017-10-07,16:30:00,990,1
2573766,7328,2017-10-03,16:30:00,990,1
2659908,7328,2017-10-03,12:30:00,1800,1
2564866,7328,2017-10-02,18:00:00,1800,1
2659911,7328,2017-10-02,12:30:00,1800,1
2728832,7328,2017-10-14,18:00:00,1800,1
2649181,7328,2017-10-09,16:30:00,990,1
2588303,7328,2017-10-04,16:30:00,990,1
2659915,7328,2017-10-04,12:30:00,1800,1
2617250,7328,2017-10-06,16:30:00,990,1
2699236,7328,2017-10-12,16:30:00,990,1
2602765,7328,2017-10-05,16:30:00,990,1
2668275,7328,2017-10-10,16:30:00,990,1
2659925,7328,2017-10-01,12:00:00,679,1
2566647,7328,2017-10-01,16:00:00,990,1
2683141,7328,2017-10-11,16:30:00,990,1
2806569,1508,2017-10-13,18:00:00,706,1
2806544,1508,2017-10-13,08:00:00,942,1
2806594,1508,2017-10-13,20:15:00,706,1
2806574,1508,2017-10-01,18:00:00,722,1
2806549,1508,2017-10-01,08:00:00,922,1
2806599,1508,2017-10-01,19:30:00,1800,1
2806575,1508,2017-10-08,18:00:00,705,1
2806550,1508,2017-10-08,08:00:00,922,1
